,query_id,original_query_id
3934,daf3dbce-dd65-4994-8049-303b55647f66,63669849
3935,76b6f628-2ad4-42c7-9fb2-6988d29a2b86,63669855
3936,5898f404-9131-4c60-b673-9f8b6d5cde01,63669855
3937,0e793d29-5def-4c4f-be85-83e86936d2ad,63669869
3938,ff3b5800-2e5e-4399-aa3d-57639615e3e1,63669875
3939,48a8fd8d-75c2-4900-b7d5-331410e0f4ce,63669875
3940,990a2a5a-61a1-431d-88f8-613203766730,63669889
3941,cd0dc855-2dd8-41d2-b3f5-e41d81440729,63669895
3942,aa272f4f-5e48-45a8-b9f9-57a41dc5ec23,63669895
3943,6d7ec8ba-1f29-48f4-b0ea-f6bf88847c89,63669915
3944,6b5d5271-b17b-4c44-82fa-046fdda1b51e,63669921
3945,13f07e70-31d0-4866-a00f-0d0dae96d2ae,63669921
3946,16e9f295-190f-4227-8ed8-3618ed580897,63669935
3947,95a1a4ae-7fe2-46c0-8a4d-8bce22c40352,63669941
3948,e7f459f2-4399-4986-b5d7-8700b3c33824,63669941
3949,07c7fbc4-be89-45ca-925b-7f1c2316e31b,63669955
3950,add50023-233a-4507-8d1e-0a6f2f5ae1b4,63669961
3951,8cf88116-0624-46ed-a971-a5ebc81052b2,63669961
3952,ce2d93b1-fa9b-4c4f-b3de-ec834b5fe68a,63669975
3953,93cfad98-ec97-4c25-b40b-4854e56a69bb,63669981
3954,597575bc-b2cb-44fa-bf11-dfb7670b6494,63669981
3955,508416a8-d142-4da0-b63f-3708b22b98d7,63669995
3956,12133e12-9b33-42d6-99ad-ff104803ed41,63670001
3957,1f16f185-f7cb-424b-97cf-ca821abbe063,63670001
3958,bb57333d-f53c-4396-9ac9-8a5ec1b39b24,63670015
3959,2ec8b468-3c86-4ef2-9257-8953d69df125,63670021
3960,5a012d60-e6ac-466b-a9f2-faab1758211f,63670021
3961,d5163fe9-7550-4f16-a0c6-cc8dfb05c98f,63670035
3962,23feccd2-0f4b-4208-819e-432ff8d16db0,63670041
3963,0bf65315-cc11-4411-bd4a-b22d9c16667e,63670041
3964,5f9d750e-6c5d-429b-a123-5d8cdc81fd4b,63670055
3965,f3a20be7-46c8-4b71-8cb4-89bb73f50da5,63670061
3966,16c0b63a-5478-4b80-b64e-d275d1378002,63670061
3967,457ce8e9-d1b0-41d1-a6a2-fa086073e62e,63670075
3968,20217e9e-6e8c-4bfb-b384-d8dc2a1f019d,63670081
3969,cf2b9b90-8a6d-4243-b4e9-6bcd5f037297,63670081
3970,ad121fc6-8fba-42a7-9f16-b5f6a3fe0bdc,63670095
3971,4a901156-f3cf-443d-b79e-24447725b940,63670101
3972,631af82b-4043-4fc3-ab11-577962414d2f,63670101
3973,1e2748c9-0826-4f6f-982e-1c0525d71053,63670116
3974,79c6c940-f3a2-4fe1-a075-94a42a6f2ca5,63670122
3975,8b655f7a-2ee0-4e1e-9fb3-58636dca5329,63670122
3976,cf46afea-0d96-4a3b-9903-edfd29907e92,63670136
3977,f6241df2-f1cd-4013-9afb-c2e26b5fdea8,63670142
3978,e6b8a621-d753-4c28-96cf-1b77320e1b07,63670142
3979,79edfc5e-60a1-4509-9821-83bd385f4889,63670156
3980,3ae99a55-ffbd-446b-a12f-b3b628758a46,63670162
3981,aa217c57-d1ac-4729-b62a-26539ce2e26d,63670162
3982,3adeb663-6406-49cd-ae60-9cff117663d6,63670176
3983,20be8aa5-4311-45dc-a4f0-522843d08c04,63670182
3984,a3d33168-dc0b-403d-a014-4b0bc712ac40,63670182
3985,663a8c10-ea7e-474f-b969-c7bc7dbbb79e,63670196
3986,1fa752e1-4e16-4227-bdca-78f3fbe7a248,63670202
3987,d5ad00be-121e-42b3-8e70-851da1eeed15,63670202
3988,91a5b198-0646-4379-ba58-e99f11800896,63670216
3989,c168f30c-0286-469a-b64d-f1fd633ed906,63670222
3990,ac9fefb8-f34b-4b12-8543-bcd891f1e6c7,63670222
3991,84b6a44c-d207-41ed-ba33-5104d1e5838e,63670236
3992,cf1877c2-6bb7-4eca-8c9b-9a52430716d6,63670242
3993,21efe1af-77c1-4af9-8f20-37a871358cde,63670242
3994,7211357c-4068-454e-b2d9-962aca8a0ff0,63670256
3995,d9c15916-4aae-4357-b9f6-589da4cd0ce3,63670262
3996,2381ac61-cc8a-4c7b-b2e6-7481f1244896,63670262
3997,b207a72c-540f-4559-b422-f8352f27217f,63670276
3998,b95d8f0d-9325-4cc8-8a68-544d30a79517,63670282
3999,cf1f3148-1060-49a2-9457-10aac17f03ca,63670282
4000,f8463dd9-0a7b-4f89-ae5c-69964f538d59,63670296
4001,23543177-840f-4560-ad52-7981ffd462fc,63670302
4002,9b88ecb7-b746-4b18-8b5e-09c51e18e596,63670302
4003,764544f1-3f30-4d4c-b0fc-c69e685d7eec,63670316
4004,45e36d13-ad6f-404d-843f-d815ef6b8b77,63670322
4005,a96a7be7-ccff-462b-8a37-ae6274d257ff,63670322
4006,ef38ff12-2fa6-4033-9c25-ffb149d76748,63670336
4007,538d0746-8fd9-4790-99f6-855d95b69de5,63670342
4008,f908d48a-906f-43e2-ad0f-346e0c10a6fa,63670342
4009,cb8e6bef-a18f-490c-b8a4-0720a6c92dce,63670356
4010,a2560095-7289-49c3-8781-157f99aad939,63670362
4011,ef4138a7-12ca-4abc-b00d-3d8b40c6808a,63670362
4012,ef271fab-371a-4516-998b-e026042fc76b,63670378
4013,beb7c7e1-2bab-4b56-9fb0-d253823036d9,63670384
4014,729a97f9-3514-44df-82ff-e372717bf325,63670384
4015,ff546298-33d7-478f-a4a7-6915c49fa3ed,63670398
4016,021a9791-7102-42b1-afe3-63701afe9db5,63670404
4017,9b853d88-2f59-479f-b3d0-39d8183676cf,63670404
4018,e128251e-905f-48d7-817d-7c2eed46e6a4,63670418
4019,00674780-679e-4d70-b359-09284a7945ee,63670424
4020,03d9941f-bd0a-461c-9a39-a54c38729258,63670424
4021,d251c126-52d5-4971-a623-719e7dbce91d,63670438
4022,1b6137df-90d7-46aa-a757-8ffa99c79b21,63670444
4023,a50f5487-7522-4efc-b511-a0ed95ba5d02,63670444
4024,38f5b3b4-592e-4ae3-a8d6-eff2834cbab3,63670458
4025,772ad921-cdde-4f02-b22f-e1728aa11288,63670464
4026,f280edb4-6358-458a-ac68-e26d766263d0,63670464
4027,ef5ea3dc-6bff-42ee-ba1d-82b73344ac6a,63670478
4028,8c63623f-ed2a-48a5-993d-26193cfd7e0a,63670484
4029,1122ea79-aac6-4af2-9add-72a69b55c25f,63670484
4030,7adcce5b-f58d-46ca-ab1f-2f92127c769a,63670498
4031,ca8fb4f6-48ea-45a2-97d3-b0c96d0b718d,63670504
4032,d13b7f28-ff0f-40d3-b865-5f2f9df738bd,63670504
4033,b514f7ac-3458-4b47-a2ce-1a8736738406,63670518
4034,00359284-b27e-497e-88e8-317cc904b318,63670529
4035,144ae2df-6aff-4e17-93e9-2f7b4baee2d9,63670529
4036,d8cf0445-2d16-483e-864a-933bdb2af66b,63670544
4037,9e0f9873-f818-48e4-a005-f2bdf1e9a497,63670550
4038,c6f0404e-7b9a-40eb-97db-dd912f6bf1f2,63670550
4039,fe1fbff0-e1b2-4ddf-a51b-27167327011e,63670564
4040,7723c575-ad5f-407b-a92c-979b6ea75ea6,63670570
4041,f67375e9-7bd1-4a72-b857-736d9eb2e730,63670570
4042,f8fe6863-7dbc-461f-ba6d-4c22587a8bb2,63670584
4043,bf203f9e-a617-427a-b0f2-82b07d960db0,63670590
4044,120375bb-a5e9-44c1-b775-5a816c49648e,63670590
4045,1647f609-ab6d-4960-9159-6ce96fb6f524,63670604
4046,475fad16-bf35-4076-8fc6-033d22b8c694,63670610
4047,beca4e9e-53b4-4330-9d8c-07f9a403ecdf,63670610
4048,a5d9117b-bc9c-413e-a9cd-e9659039f992,63670624
4049,65acddf3-5d8c-4da0-8f69-5556d11096e9,63670630
4050,0d96cde0-caae-46eb-81a5-db8bff43e035,63670630
4051,194264c6-7d9b-4090-b503-3f917da81a56,63670644
4052,1ff6c535-ed1e-40b9-8a45-875d3755be1a,63670650
4053,ab24d9b9-244f-4241-9625-0d276171af11,63670650
4054,9b6b2064-7baa-4a5f-8bad-b9c7e33ec92b,63670664
4055,ca7e5aee-8ffa-4e86-b491-d04b21773e10,63670670
4056,5854910b-53ec-4bb4-9818-610d7643d3c8,63670670
4057,0c39a61c-2b44-46ce-a14d-a3f175493f5e,63670684
4058,734672c2-b03e-4675-b156-79f958298abd,63670690
4059,ded9bdbc-0488-4d40-ae65-d4578a5697fa,63670690
4060,19d09b0f-e2af-4514-9572-a3e80e57c82b,63670704
4061,b6571b7b-b83b-4196-86b2-4c38b3d22821,63670711
4062,8fde905b-e185-438b-8f47-9529df7df9db,63670711
4063,930e35e2-dbfe-4ad6-8011-9db375a8d279,63670725
4064,7912d9a4-1a04-4b54-a823-3b5d31fd7bc9,63670731
4065,c5d394e7-9bdc-4cf7-a70e-615f83ac2101,63670731
4066,2ecfebb0-48ab-476c-95c8-4164ab97e481,63670745
4067,44857308-faa1-49ce-88df-77ab4b957cf5,63670751
4068,6ef4d2f3-c109-4aa3-b7de-eca77a141c85,63670751
4069,cb9f6a73-208f-48e1-9086-41b837ef6f39,63670765
4070,1f7f9812-92b8-437a-b9e7-46cedeff1b7e,63670771
4071,8fe119f6-1120-4ea5-9249-ed060b0625fb,63670771
4072,a12afc37-3b81-47ed-b8a4-aa9b33bf847d,63670785
4073,c8dce261-1d5c-4057-af25-15c71783257b,63670791
4074,673b26c8-c425-4c44-905c-fb8fc45599d6,63670791
4075,b0443430-1b74-4346-81be-24aed0d74510,63670805
4076,60a62bcb-b4b5-44ea-8789-50aec5487d18,63670811
4077,dfcd9613-9b5b-44b2-830e-29c158dac194,63670811
4078,eefc7059-e698-486d-8b05-610abe37a4f1,63670825
4079,ca20d464-4f3c-434a-a813-1364649e4579,63670831
4080,476065ba-3e66-4d9b-a655-d91cc72c0a75,63670831
4081,6eb1b518-502e-45ce-b1ec-9734f2496146,63670845
4082,26655332-3f86-49c6-a5a4-8ab7235edd25,63670851
4083,dcd5caac-8198-4a35-8ca4-a8cc0e2f568c,63670851
4084,7081cf64-932a-4df3-8037-e3a9279b0f72,63670865
4085,7e1c7d30-c54d-400d-b728-497636d0de69,63670871
4086,251a1307-8ac5-4f4e-9f4d-1a63dab9db83,63670871
4087,ab8da056-edca-47af-8570-a58e24255d43,63670885
4088,1a4f96e4-9d7a-43ed-b31b-c4d3ae0e8844,63670891
4089,7fab6e41-6874-4ff1-bfcf-8b0a04396817,63670891
4090,ed266dbc-65b7-4505-b9f5-4d860e7ea466,63670905
4091,4738186c-4a41-4ee8-ad39-6e0593e7d892,63670911
4092,dd572aef-8d00-46ba-8df3-0920f14ceb8f,63670911
4093,165ac346-5007-4568-b67f-eff7ef5589ed,63670927
4094,8d1d1b53-1647-45c0-853a-33916b661f09,63670933
4095,67362e84-db49-4755-9d1c-efe2b183bc37,63670933
4096,fa06904f-0b75-4cbd-8477-c7a187557971,63670947
4097,a224298c-1d3e-469d-b2a8-f4b7c58d4d7e,63670953
4098,eb5b8968-c92e-4280-8839-18b770a7920e,63670953
4099,3048480e-d8b7-49f6-9898-33daafca9f60,63670967
4100,0e0a82af-f943-44df-b2e7-fcfc7d857b7b,63670973
4101,d43fc09e-49d0-45f4-b893-7d0301e8a8de,63670973
4102,d948902a-0564-4805-a2ac-5b6e7c8bee3d,63670987
4103,703365d4-0d07-4d42-bb16-18249d996ba8,63670993
4104,b388b7af-f523-4be0-9a51-7625ba4d1076,63670993
4105,9f7c05ee-2e5f-4cfe-a275-06e2909e7a08,63671007
4106,d8111cba-fc93-44a2-bb24-b7eac1dee56f,63671013
4107,6893727b-edb6-4f8f-98fb-1ebffe9fed25,63671013
4108,86c0dd80-8722-43e5-845a-14e443f3c56a,63671027
4109,9362f4d3-c53e-4acb-9c70-a3b651e50448,63671033
4110,3515c7cd-7318-46b1-9844-a146f5e58d4f,63671033
4111,ae579a96-c8ba-48dc-b4fd-5f41dcf66a71,63671047
4112,93f292af-99be-44f4-9143-ab1e31a2ed0a,63671053
4113,36f4b444-ec5f-445b-9e7f-a1fd6ab8ec4e,63671053
4114,ac4158e3-8d94-461d-9d9f-c26bb24c3f8d,63671067
4115,4ea586d4-fd07-49d0-9957-a05b4c98e2d4,63671079
4116,a7a41599-b596-474b-8eae-bca672c4e660,63671079
4117,d88772a0-66b0-430e-9136-e6df9f77b175,63671082
4118,92ea52bf-aca4-40bb-b6e1-9855753026ca,63671096
4119,6e96d0ce-eee0-4f01-9516-8db273c1cdba,63671102
4120,4c4d66da-4e73-4d50-88c7-6e7c228c60e9,63671102
4121,fa9c75fd-943b-404f-b2b6-1baa70fbecb7,63671116
4122,6501d3c8-3729-4f16-b05a-9d841727d4d9,63671122
4123,733fd5cd-6604-4c49-be2a-a6a5a23de579,63671122
4124,3b66fba4-4f28-4b0a-9493-e96280fab4be,63671136
4125,10cacea7-a6c0-4d18-95e4-342547e2e0c9,63671142
4126,fae2917b-55fc-46ce-b66c-0e6748e460bc,63671142
4127,11da8b89-2964-4e39-982a-a6bed9184cf8,63671146
4128,42aa6030-60bc-4d9c-b2c0-1b87aba6d46f,63671159
4129,aa4421b1-30d1-44f3-b45e-bdbe4e9670e7,63671165
4130,797c3d42-ccdf-4a1f-8f64-792145d892b7,63671165
4131,984b53a8-e5f7-4141-b217-c00b45b719f3,63671179
4132,a4811319-7d96-4e36-baa6-37beb52bcad8,63671185
4133,10210b0c-25ad-4d2a-a12f-0062b9d9a446,63671185
4134,d0494d38-db11-4319-bb74-6157ce6abebb,63671199
4135,757b8a93-54c4-4c08-93d6-5d4820da0006,63671205
4136,dfccdc19-1282-4068-bacf-29a43e0d9d1f,63671205
4137,7afa4c79-d35b-470d-b60e-23d87a8834cf,63671219
4138,baeb4555-1687-46ed-8839-00ec2259f4bd,63671225
4139,71f642ee-7d07-44ea-9319-6ce1eecb5422,63671225
4140,1dd0f968-0a79-4b63-9d24-a11b0a30ebf0,63671239
4141,8861b4f4-4d44-41c4-9d23-1452ab59c015,63671246
4142,71efb365-8572-4bc0-8c55-7120f37c8021,63671246
4143,77a31cc4-4cb1-4868-86e9-b2f156fe7e50,63671260
4144,c6a9128d-7963-4bbc-a31d-1ca32d7d6ff4,63671266
4145,578e8055-36cd-4001-bc1b-c4fac0ef4f49,63671266
4146,132ede32-fcb0-4427-be76-5044c66d5d48,63671280
4147,233ead35-f043-4a3e-ae9b-4a94c794df5d,63671286
4148,c8fd59ed-aa9e-435e-95f8-b631f61e67e1,63671286
4149,ab379730-5478-4298-901d-619a18a97d7f,63671300
4150,54985baa-686a-471d-8473-fb5386d97a5b,63671306
4151,76a8b0ea-2a2e-4329-94dd-6a2c5a417f9d,63671306
4152,fca55027-03ac-4a0a-b9ef-86b41cebf0b6,63671320
4153,02faaf3a-e1a7-4003-8134-bbde2c6ce1ec,63671326
4154,f8c84cf0-a3e5-4899-8a81-6e658af5e942,63671326
4155,0124f667-1368-45cb-a248-5b8ccfe84a35,63671340
4156,e1849ef3-77ab-4d73-aa0b-36f374894be2,63671346
4157,5ec8f889-4416-4ff9-8022-afb8281d2ebf,63671346
4158,271383f5-b660-40da-a606-3114bdedb7fc,63671360
4159,1a8577ef-997a-49d3-8b67-5f26a07eb9c2,63671366
4160,ba66273a-6861-435e-8fc9-76fb529f8de3,63671366
4161,6a7eddc5-72e8-41cb-862e-e74f73e3320e,63671380
4162,3d95d4ba-3090-45cc-8868-9a27d6df044b,63671386
4163,b2fe282a-2a51-48dd-9c20-f35b9441831c,63671386
4164,b5a7951f-5366-41af-9324-2c022957c187,63671400
4165,3e2817f0-25eb-4427-a02d-8f7af68855f9,63671406
4166,66d50748-7430-4cad-87a6-4e4f81f3e8ac,63671406
4167,3f86272e-bc0f-46c8-af26-85d0f2868d3f,63671420
4168,b27e9f38-eca4-4b92-b5b8-2685dadc0b28,63671426
4169,9e0e46ee-32a5-4cbb-9161-f053369676bc,63671426
4170,6da9df53-4029-4674-9511-7cfac6a21b2c,63671440
4171,d17462d3-1233-4d38-856f-46d8404290f8,63671446
4172,0364e8aa-dce4-42dd-8ca5-4c23e84bf3c4,63671446
4173,7203adf7-5781-44b8-8708-748b5bf609fb,63671462
4174,ce604ba3-2fd9-4366-b4ba-d6bd81e989a9,63671468
4175,b5c0dd2a-1007-45b2-b18a-a0e296838553,63671468
4176,55fccb8c-9bc0-4221-b040-6f8db6d88243,63671482
4177,5c4e4c4b-625d-4053-929f-f1095d927b32,63671488
4178,7b95d087-d047-4cab-a287-169cfbdffaa6,63671488
4179,40554754-4316-4909-a7af-90b8217df843,63671502
4180,bd61f4f7-6164-413b-a833-a0bfd98f6b4b,63671508
4181,4e6e0030-1726-4b07-a81e-c8858a688554,63671508
4182,ed73e03b-cfe7-4a0c-a2a4-4d07669feacb,63671522
4183,248d0a8e-16d3-4aee-803d-0fd0bf40be3e,63671528
4184,a085f3e6-8277-425f-9c7a-08bb0e2e45bd,63671528
4185,5201fa1f-3c96-47fc-ad03-dd5d5ea45b9e,63671542
4186,8f2f29ce-ca6e-49a6-98e8-b29c8d17fb9e,63671548
4187,42bec999-5a8c-4eac-8a62-67dd6ba60fe2,63671548
4188,cdf146ac-c1f5-4f44-a5c7-8f68a6bdf879,63671562
4189,d1b74377-f41a-4cf1-9364-fa60d9a69bb0,63671568
4190,01e09ad9-68ff-4a0c-8543-9e403f3280df,63671568
4191,4be51765-cda4-4a0b-a902-615860fb7a22,63671582
4192,bcd8cfd3-3699-4a0f-90cd-d76b7e27138a,63671588
4193,2d184b16-68ee-44cf-ac22-33f00eb5953b,63671588
4194,edd2b97f-05de-4414-8cbf-3a8656916864,63671602
4195,8ff74911-4556-4a3c-ae04-0d532a4fcbb5,63671608
4196,514f2ec2-0f76-4db7-bd74-f44889961180,63671608
4197,f6e4fc7b-3a4c-4d1a-9f0a-c1c9e05752c2,63671628
4198,3ec12ee8-e192-4e64-be89-d8e7a36a18fc,63671634
4199,e3c7d147-ac1d-4335-8bfb-e8490b5da5e4,63671634
4200,2b4294d1-4b41-42d8-ab0e-0876cbf76b68,63671648
4201,09bcf0d3-2227-419c-a787-dcce853fa6ca,63671654
4202,f27d4f47-846b-4f65-9804-8513dcdc43f1,63671654
4203,800e38dc-8b0f-492a-a563-1c0622012d1a,63671668
4204,fc59cf3f-d8ca-4c5d-80c1-0a39b0ee1f4c,63671674
4205,8ab5439a-c290-4012-a96b-08f4179a762c,63671674
4206,9d13eaf2-b071-4afd-9a82-5d72b2614624,63671688
4207,b494a02d-3ad9-42ab-be9a-b4425ed136a1,63671694
4208,c1e48e94-e341-4716-9537-68720f1461b7,63671694
4209,af9e2281-1d73-4d07-afd9-974121b9df17,63671708
4210,5e286bab-924a-438c-a079-770f6d228e8a,63671714
4211,a09fb021-ab41-4ac5-9f1d-1a39042a859a,63671714
4212,1c531a8e-f7e0-4df9-9e68-d50d565ed548,63671728
4213,9e4bde3a-b124-484e-89ae-43503ab87490,63671734
4214,6e9bea55-3886-4a1c-9c38-54f414c008b0,63671734
4215,231e65e8-80be-45b1-8f7e-3fdbd120f31b,63671748
4216,11f3a9c1-37d7-4422-9519-c6ad0693358a,63671754
4217,3fa01e3e-e0a9-496a-b5d7-7546ec42c3aa,63671754
4218,b756e1fd-03ab-4ac1-835c-c4c478bdb42a,63671768
4219,9528c521-112d-4b29-8c3a-a7c75a3bf964,63671774
4220,d509eb43-7bff-4fe2-bd99-e02916c15a4e,63671774
4221,9dd30044-03d3-4257-82ae-8ced7758fbc4,63671789
4222,b863863d-3b15-4a62-a0e2-e7760c364489,63671795
4223,feb977a2-cf6f-4a58-925b-a795d45f060d,63671795
4224,562ed1b4-5386-4574-807a-47437ea1b69f,63671809
4225,3e49ac72-fef2-4856-accf-ade79ab5f089,63671815
4226,31fd17bc-f7fc-443b-aeea-09d5b00c0a8c,63671815
4227,b903f5c7-d229-4bb9-b6b8-5732e35dc07e,63671829
4228,53b15269-1963-4620-8429-d4df01174c71,63671835
4229,67a98fac-7e14-4235-8859-d6259c221370,63671835
4230,b3b47520-249c-4dee-9efd-276ae6047814,63671849
4231,9b2b6b47-0557-4334-97fb-5968448c5c58,63671855
4232,2ba4afbe-2334-49ee-82ee-d7d5ab0978fb,63671855
4233,6e0c6def-79c9-4625-8ee7-70665164cfda,63671887
4234,81cec0ad-c3a9-4d30-be14-28f0d38df1a1,63671893
4235,efd925a1-e82c-4c14-817b-c4871c9e4173,63671893
4236,4d4cd441-88c5-4dd4-816e-c6625c78dd1e,63671907
4237,f9a976bd-e56c-45af-b3bd-7401932457af,63671913
4238,3eae84d6-356a-4d03-9ad8-457f2761787c,63671913
4239,59832546-3283-453f-bf19-932abbe51b8a,63671927
4240,a629e995-a33a-4805-bad9-7f854ca316f4,63671933
4241,c215bad7-b31d-4923-9bab-db54ebdab4a3,63671933
4242,3515228e-5d13-4ee1-b851-bcf9697e866c,63671947
4243,3b2a1eeb-e853-412d-bb61-e2eaea2745b8,63671953
4244,edb18623-f985-429d-9575-63911ddb33d5,63671953
4245,29b7dae7-c319-4f4a-bc95-eae02bab008d,63671967
4246,8f32f0a4-c3a4-4840-b2a5-eae7c01f3562,63671973
4247,1135f639-0990-4896-a2bb-bd8ba755b6e1,63671973
4248,cd41e1d2-612d-4c3f-abff-1d25c3e3203b,63671989
4249,c67911bf-1f75-487f-8cc2-36322d4cb30b,63671995
4250,43182ebb-70a1-4677-b996-96f4adce3398,63671995
4251,e743fc5c-9541-4c23-894a-913326879c70,63672009
4252,e194f9a0-93f0-4c0c-b31f-87c91fb59514,63672015
4253,96be474b-8756-4f2e-96a3-a77b2592d79b,63672015
4254,3f54b3cb-7758-4e00-a286-ed04607e10b3,63672029
4255,0816a386-fb7d-4910-839b-0c417e8d7a90,63672035
4256,b1ba49f4-f5cc-4049-a867-5c092046cc94,63672035
4257,cd1079bb-45dd-4d78-9903-7ef4f80a80e4,63672049
4258,8bfbe271-b937-4123-8bb2-8cc91e379027,63672055
4259,4396c26f-9041-4a0b-ba49-19180385a156,63672055
4260,dec4e5e1-f46d-42b5-8c72-25c0f49f4e2f,63672075
4261,1d60b2d5-0ed9-4040-9e9e-f65ebf5280be,63672081
4262,25956543-1999-4edd-bf86-7201deab85bb,63672081
4263,f39e5256-a3f9-4c7e-91db-f08df5082bca,63672095
4264,a0c2777d-4d37-4f3d-9890-2ae5a0d690c6,63672101
4265,c197861f-a9ac-4591-b5a9-77538a984c37,63672101
4266,1b81ddb7-cae3-4c6b-ad43-9fdfabb47c58,63672115
4267,2762e0ee-a3c8-4bcd-9545-e6ed5727b61d,63672121
4268,3ffbf60f-fe1a-4456-aa88-11e72a9a0d84,63672121
4269,8c866d86-d720-4bbb-8fd4-adbfdcd70cd1,63672135
4270,a6cf0bc6-80df-4c90-aaa4-6fe1bb43ee06,63672145
4271,0153b0d3-fe89-4314-a02b-f7f3f8cf5dc4,63672145
4272,f18b96f6-d663-4baf-921f-2d8372637ef0,63672159
4273,1f05a6f3-b6e1-4a22-914c-9b77820f740b,63672165
4274,29cbe6fd-d884-437e-a2c2-d8b1b167d8e2,63672165
4275,d6f78af8-14fb-4f39-9ebe-b54eff839f84,63672179
4276,c2df4b24-aa68-4ffd-bf4f-d17974b42c39,63672185
4277,2dcfc4aa-3bbc-4ec3-b443-29d709fb49c5,63672185
4278,0ebec711-bd92-4226-b4fa-190c27dc4139,63672200
4279,5307ce6d-3d69-4b26-9e73-9e6cd5d2cf1e,63672206
4280,111a4c6e-8400-49a7-ab2a-4a45a1ebac8f,63672206
4281,112fb4ef-892b-464e-a804-78c0b09c61df,63672220
4282,6207464f-0523-4811-9f84-dcd75c7de16b,63672226
4283,9f123f37-7670-4a5e-82a3-d6eb234f6213,63672226
4284,24a38b9b-e0ce-4eb3-b91a-c5859fe1a674,63672240
4285,e2211777-59c3-450a-912c-0bfa207b9f93,63672246
4286,5ed7ba1a-6498-49d1-ac52-2a42bd670093,63672246
4287,f6d2bc2e-d824-402d-a349-dc9ffe297fbe,63672260
4288,c6a6e83f-c6c1-4773-9a44-7c0deb476342,63672266
4289,f693b75a-53e5-4095-9772-911e5177afe6,63672266
4290,853b57f8-c578-4a16-b036-d4512faa3fff,63672280
4291,74b7fc50-7c99-4cc5-9eec-2640859a1afc,63672286
4292,cf3b623c-f060-4e1b-88b7-1289f021274d,63672286
4293,56f6e8c3-7c2d-4438-a50f-3e3d3f3de989,63672300
4294,2a099a0f-fa7a-446b-8488-b19aab0f835f,63672306
4295,957052ee-bd3a-4641-83a3-a1704c4dbb1d,63672306
4296,87c00395-2bf3-48a4-82cb-a84638796526,63672324
4297,257a5194-7f29-4aa6-b6dc-1c884eb30086,63672330
4298,a7bc3db5-a2b5-4f35-9859-b8ad04429dbb,63672330
4299,1bc2d774-36b7-4a1b-b398-d8016fa82c4c,63672344
4300,9057cbfa-bff6-4ea0-8cad-eeb679277a22,63672350
4301,7bb66f45-ddb4-4bed-a0ed-f58a99bae300,63672350
4302,8b0f22fa-96ca-4eb8-ab7c-e7dfcfeed94c,63672364
4303,fd643e15-39e3-47d4-8231-722bb10e11d4,63672370
4304,d5a9b664-f952-49d7-a823-3c45961d0c37,63672370
4305,d1dfb7a0-79dd-4024-b6f7-ceeb8cb3d8b4,63672384
4306,6743714d-73a2-4a8f-9bb8-f18b1ed50dfe,63672390
4307,cb2e2e67-8c29-4a2a-8fbf-b38ead67865b,63672390
4308,c284fc95-5049-47a4-b97c-dde6a501e27d,63672410
4309,89c6e2ea-984b-4e73-ae9d-1da894ed5f07,63672416
4310,07bb7e6c-2c09-40e3-a1d4-956decbed999,63672416
4311,22a8f968-e40c-486a-a712-7ca84e2c8ae4,63672430
4312,a4ea9538-0acd-42e9-99ce-4d5a0ce7222e,63672436
4313,24fcd00c-e483-4a9b-bd02-0be47e543a49,63672436
4314,620400b9-8432-4dfc-ad6f-12a9a7b9944a,63672450
4315,5a4681a3-22ee-4d74-8712-0fbf3cc6d2f1,63672456
4316,a0a2a1d3-4dfe-43b2-b69e-1344291c6e4e,63672456
4317,5c1a940a-3a5a-4cae-a35a-870b72d6ff68,63672470
4318,4e0108b1-1ad6-4d02-b572-6ca27e4567e6,63672476
4319,55157f51-5f06-4013-b07a-fdf8b085b662,63672476
4320,29f50bb9-0ebf-4181-91f8-e214366a7b4e,63672490
4321,fefc70e2-e469-4bd9-8642-5f0daf6f6f46,63672496
4322,56449d6d-845d-4a7f-9bc2-3a264c4e8df6,63672496
4323,91f9e515-0ef4-411e-9c61-a3f62491b609,63672510
4324,30e32aac-cd9b-4a62-85b2-c5f93d5e5f25,63672517
4325,2ebc5623-296b-4ae4-b2d8-9295adbb9e59,63672517
4326,7afa5786-9349-4e81-8d1c-5b8520084345,63672531
4327,e87ceaed-f3d7-4fd1-af45-a86c3549b19b,63672537
4328,6858a4e1-9fbc-4dac-9990-3cf34a43c0b4,63672537
4329,bbfeaf9a-b582-49d9-82ae-079432449110,63672551
4330,ee2b07ce-ada2-413e-bb5e-25aedfe4b553,63672557
4331,f07c9f8a-9cf5-4ca0-a6eb-e2b87e77b39e,63672557
4332,65e24188-a7a2-44ef-a35c-61bc997cdd12,63672571
4333,65aa8ccc-78ba-4cc2-bfc6-8c706d310163,63672577
4334,18b3579c-5cce-4265-8f45-4e87f493259c,63672577
4335,4e659630-a84c-47a2-b63a-ca00050c9229,63672591
4336,a304da8b-697a-4648-a312-2aff2ce45322,63672597
4337,064d49e8-0968-4869-b3a4-19f673e579e0,63672597
4338,a5451790-9eb9-490a-b536-e66effdfcc02,63672611
4339,4f0319c5-4a8b-458a-8b6c-67c987cbbb2a,63672617
4340,7ca0c905-f2da-4fe1-9f3d-df9687efcdef,63672617
4341,2cc8f21c-897c-45e7-9958-eaec0815db1d,63672631
